FactID,DateTime,LastBid,High,Low,Open,Volume,MarketCap,Beta,Company,Symbol,Exchange
6035,2021-05-28 10:54:00.0000000,76.1449,76.165,76.13,76.1639,11948,192803000000,0.4,Merck & Co.,MRK,NYSE
6036,2021-05-28 10:55:00.0000000,76.1,76.145,76.083,76.145,12206,192690000000,0.4,Merck & Co.,MRK,NYSE
6037,2021-05-28 10:56:00.0000000,76.06,76.0999,76.06,76.092,9504,192588000000,0.4,Merck & Co.,MRK,NYSE
6038,2021-05-28 10:57:00.0000000,76.11,76.12,76.06,76.065,23576,192715000000,0.4,Merck & Co.,MRK,NYSE
6039,2021-05-28 10:58:00.0000000,76.145,76.15,76.11,76.11,15754,192804000000,0.4,Merck & Co.,MRK,NYSE
6040,2021-05-28 10:59:00.0000000,76.155,76.17,76.15,76.15,16819,192829000000,0.4,Merck & Co.,MRK,NYSE
6041,2021-05-28 11:00:00.0000000,76.115,76.1499,76.105,76.14,22688,192728000000,0.4,Merck & Co.,MRK,NYSE
6042,2021-05-28 11:01:00.0000000,76.145,76.145,76.11,76.12,16457,192804000000,0.4,Merck & Co.,MRK,NYSE
6043,2021-05-28 11:02:00.0000000,76.135,76.15,76.13,76.145,16475,192778000000,0.4,Merck & Co.,MRK,NYSE
6044,2021-05-28 11:03:00.0000000,76.13,76.15,76.13,76.14,15779,192766000000,0.4,Merck & Co.,MRK,NYSE
6045,2021-05-28 11:04:00.0000000,76.14,76.15,76.12,76.135,10181,192791000000,0.4,Merck & Co.,MRK,NYSE
6046,2021-05-28 11:05:00.0000000,76.1978,76.2,76.14,76.14,25069,192937000000,0.4,Merck & Co.,MRK,NYSE
6047,2021-05-28 11:06:00.0000000,76.17,76.215,76.16,76.195,43699,192867000000,0.4,Merck & Co.,MRK,NYSE
6048,2021-05-28 11:07:00.0000000,76.17,76.175,76.15,76.16,14832,192867000000,0.4,Merck & Co.,MRK,NYSE
6049,2021-05-28 11:08:00.0000000,76.195,76.2,76.17,76.17,17571,192930000000,0.4,Merck & Co.,MRK,NYSE
6050,2021-05-28 11:09:00.0000000,76.21,76.21,76.18,76.19,23075,192968000000,0.4,Merck & Co.,MRK,NYSE
6051,2021-05-28 11:10:00.0000000,76.23,76.235,76.19,76.2199,20857,193019000000,0.4,Merck & Co.,MRK,NYSE
6052,2021-05-28 11:11:00.0000000,76.22,76.23,76.195,76.23,9750,192993000000,0.4,Merck & Co.,MRK,NYSE
6053,2021-05-28 11:12:00.0000000,76.22,76.23,76.21,76.22,11199,192993000000,0.4,Merck & Co.,MRK,NYSE
6054,2021-05-28 11:13:00.0000000,76.19,76.24,76.18,76.22,25464,192918000000,0.4,Merck & Co.,MRK,NYSE
6055,2021-05-28 11:14:00.0000000,76.2081,76.22,76.1875,76.19,22625,192963000000,0.4,Merck & Co.,MRK,NYSE
6056,2021-05-28 11:15:00.0000000,76.19,76.2,76.16,76.2,18948,192918000000,0.4,Merck & Co.,MRK,NYSE
6057,2021-05-28 11:16:00.0000000,76.2,76.208,76.18,76.185,9582,192943000000,0.4,Merck & Co.,MRK,NYSE
6058,2021-05-28 11:17:00.0000000,76.18,76.21,76.18,76.195,27144,192892000000,0.4,Merck & Co.,MRK,NYSE
6059,2021-05-28 11:18:00.0000000,76.19,76.19,76.17,76.18,11856,192918000000,0.4,Merck & Co.,MRK,NYSE
6060,2021-05-28 11:19:00.0000000,76.21,76.215,76.19,76.2,23535,192968000000,0.4,Merck & Co.,MRK,NYSE
6061,2021-05-28 11:20:00.0000000,76.2,76.22,76.2,76.21,12603,192943000000,0.4,Merck & Co.,MRK,NYSE
6062,2021-05-28 11:21:00.0000000,76.195,76.205,76.17,76.195,23649,192930000000,0.4,Merck & Co.,MRK,NYSE
6063,2021-05-28 11:22:00.0000000,76.195,76.2,76.18,76.19,30832,192930000000,0.4,Merck & Co.,MRK,NYSE
6064,2021-05-28 11:23:00.0000000,76.185,76.19,76.18,76.185,8687,192905000000,0.4,Merck & Co.,MRK,NYSE
6065,2021-05-28 11:24:00.0000000,76.205,76.207,76.18,76.19,17763,192955000000,0.4,Merck & Co.,MRK,NYSE
6066,2021-05-28 11:25:00.0000000,76.2056,76.21,76.19,76.205,12836,192957000000,0.4,Merck & Co.,MRK,NYSE
6067,2021-05-28 11:26:00.0000000,76.2,76.227,76.19,76.21,22209,192943000000,0.4,Merck & Co.,MRK,NYSE
6068,2021-05-28 11:27:00.0000000,76.21,76.21,76.19,76.199,12221,192968000000,0.4,Merck & Co.,MRK,NYSE
6069,2021-05-28 11:28:00.0000000,76.21,76.21,76.185,76.205,25744,192968000000,0.4,Merck & Co.,MRK,NYSE
6070,2021-05-28 11:29:00.0000000,76.2,76.21,76.19,76.21,35945,192943000000,0.4,Merck & Co.,MRK,NYSE
6071,2021-05-28 11:30:00.0000000,76.215,76.215,76.2,76.2,12598,192981000000,0.4,Merck & Co.,MRK,NYSE
6072,2021-05-28 11:31:00.0000000,76.22,76.25,76.215,76.22,22871,192993000000,0.4,Merck & Co.,MRK,NYSE
6073,2021-05-28 11:32:00.0000000,76.245,76.26,76.22,76.22,12192,193057000000,0.4,Merck & Co.,MRK,NYSE
6074,2021-05-28 11:33:00.0000000,76.2341,76.2439,76.23,76.2401,11641,193029000000,0.4,Merck & Co.,MRK,NYSE
6075,2021-05-28 11:34:00.0000000,76.235,76.245,76.21,76.23,15048,193031000000,0.4,Merck & Co.,MRK,NYSE
6076,2021-05-28 11:35:00.0000000,76.23,76.25,76.22,76.23,22443,193019000000,0.4,Merck & Co.,MRK,NYSE
6077,2021-05-28 11:36:00.0000000,76.265,76.28,76.23,76.24,76050,193107000000,0.4,Merck & Co.,MRK,NYSE
6078,2021-05-28 11:37:00.0000000,76.29,76.29,76.26,76.265,16411,193171000000,0.4,Merck & Co.,MRK,NYSE
6079,2021-05-28 11:38:00.0000000,76.325,76.34,76.285,76.285,16637,193259000000,0.4,Merck & Co.,MRK,NYSE
6080,2021-05-28 11:39:00.0000000,76.265,76.34,76.26,76.32,27538,193107000000,0.4,Merck & Co.,MRK,NYSE
6081,2021-05-28 11:40:00.0000000,76.27,76.28,76.25,76.26,24627,193120000000,0.4,Merck & Co.,MRK,NYSE
6082,2021-05-28 11:41:00.0000000,76.24,76.28,76.24,76.265,14756,193044000000,0.4,Merck & Co.,MRK,NYSE
6083,2021-05-28 11:42:00.0000000,76.245,76.26,76.24,76.24,14702,193057000000,0.4,Merck & Co.,MRK,NYSE
6084,2021-05-28 11:43:00.0000000,76.21,76.25,76.21,76.245,13242,192968000000,0.4,Merck & Co.,MRK,NYSE
6085,2021-05-28 11:44:00.0000000,76.21,76.215,76.195,76.21,30187,192968000000,0.4,Merck & Co.,MRK,NYSE
6086,2021-05-28 11:45:00.0000000,76.195,76.21,76.195,76.206,19206,192930000000,0.4,Merck & Co.,MRK,NYSE
6087,2021-05-28 11:46:00.0000000,76.195,76.21,76.17,76.195,33182,192930000000,0.4,Merck & Co.,MRK,NYSE
6088,2021-05-28 11:47:00.0000000,76.19,76.21,76.17,76.19,52008,192918000000,0.4,Merck & Co.,MRK,NYSE
6089,2021-05-28 11:48:00.0000000,76.1999,76.2,76.1836,76.19,15031,192943000000,0.4,Merck & Co.,MRK,NYSE
6090,2021-05-28 11:49:00.0000000,76.2,76.21,76.1932,76.2,23813,192943000000,0.4,Merck & Co.,MRK,NYSE
6091,2021-05-28 11:50:00.0000000,76.185,76.2,76.18,76.195,47998,192905000000,0.4,Merck & Co.,MRK,NYSE
6092,2021-05-28 11:51:00.0000000,76.2,76.2,76.18,76.19,9860,192943000000,0.4,Merck & Co.,MRK,NYSE
6093,2021-05-28 11:52:00.0000000,76.1758,76.21,76.17,76.1933,8372,192882000000,0.4,Merck & Co.,MRK,NYSE
6094,2021-05-28 11:53:00.0000000,76.173,76.195,76.17,76.17,14724,192874000000,0.4,Merck & Co.,MRK,NYSE
6095,2021-05-28 11:54:00.0000000,76.15,76.18,76.15,76.1768,9277,192816000000,0.4,Merck & Co.,MRK,NYSE
6096,2021-05-28 11:55:00.0000000,76.1401,76.165,76.1401,76.16,6599,192791000000,0.4,Merck & Co.,MRK,NYSE
6097,2021-05-28 11:56:00.0000000,76.18,76.18,76.14,76.1499,6052,192892000000,0.4,Merck & Co.,MRK,NYSE
6098,2021-05-28 11:57:00.0000000,76.2,76.21,76.1799,76.18,16941,192943000000,0.4,Merck & Co.,MRK,NYSE
6099,2021-05-28 11:58:00.0000000,76.185,76.2,76.18,76.195,8385,192905000000,0.4,Merck & Co.,MRK,NYSE
6100,2021-05-28 11:59:00.0000000,76.15,76.18,76.15,76.18,13645,192816000000,0.4,Merck & Co.,MRK,NYSE
6101,2021-05-28 12:00:00.0000000,76.105,76.155,76.105,76.15,15048,192702000000,0.4,Merck & Co.,MRK,NYSE
6102,2021-05-28 12:01:00.0000000,76.09,76.1099,76.08,76.1,11871,192664000000,0.4,Merck & Co.,MRK,NYSE
6103,2021-05-28 12:02:00.0000000,76.07,76.09,76.065,76.09,12709,192614000000,0.4,Merck & Co.,MRK,NYSE
6104,2021-05-28 12:03:00.0000000,76.1,76.1,76.0725,76.075,16453,192690000000,0.4,Merck & Co.,MRK,NYSE
6105,2021-05-28 12:04:00.0000000,76.0699,76.09,76.06,76.09,6941,192613000000,0.4,Merck & Co.,MRK,NYSE
6106,2021-05-28 12:05:00.0000000,76.11,76.11,76.065,76.07,9233,192715000000,0.4,Merck & Co.,MRK,NYSE
6107,2021-05-28 12:06:00.0000000,76.1,76.11,76.09,76.1033,9375,192690000000,0.4,Merck & Co.,MRK,NYSE
6108,2021-05-28 12:07:00.0000000,76.14,76.14,76.09,76.095,8693,192791000000,0.4,Merck & Co.,MRK,NYSE
6109,2021-05-28 12:08:00.0000000,76.16,76.16,76.13,76.14,16467,192842000000,0.4,Merck & Co.,MRK,NYSE
6110,2021-05-28 12:09:00.0000000,76.13,76.175,76.125,76.155,13669,192766000000,0.4,Merck & Co.,MRK,NYSE
6111,2021-05-28 12:10:00.0000000,76.12,76.125,76.1,76.12,10205,192740000000,0.4,Merck & Co.,MRK,NYSE
6112,2021-05-28 12:11:00.0000000,76.11,76.13,76.11,76.125,8353,192715000000,0.4,Merck & Co.,MRK,NYSE
6113,2021-05-28 12:12:00.0000000,76.11,76.13,76.1,76.12,19655,192715000000,0.4,Merck & Co.,MRK,NYSE
6114,2021-05-28 12:13:00.0000000,76.125,76.125,76.1,76.1,15130,192753000000,0.4,Merck & Co.,MRK,NYSE
6115,2021-05-28 12:14:00.0000000,76.13,76.15,76.1201,76.13,9062,192766000000,0.4,Merck & Co.,MRK,NYSE
6116,2021-05-28 12:15:00.0000000,76.0873,76.13,76.085,76.13,13360,192657000000,0.4,Merck & Co.,MRK,NYSE
6117,2021-05-28 12:16:00.0000000,76.055,76.08,76.055,76.08,14745,192576000000,0.4,Merck & Co.,MRK,NYSE
6118,2021-05-28 12:17:00.0000000,76.06,76.06,76.04,76.055,11091,192588000000,0.4,Merck & Co.,MRK,NYSE
6119,2021-05-28 12:18:00.0000000,76.09,76.09,76.05,76.05,17620,192664000000,0.4,Merck & Co.,MRK,NYSE
6120,2021-05-28 12:19:00.0000000,76.035,76.09,76.03,76.09,16086,192525000000,0.4,Merck & Co.,MRK,NYSE
6121,2021-05-28 12:20:00.0000000,76.055,76.06,76.025,76.03,8459,192576000000,0.4,Merck & Co.,MRK,NYSE
6122,2021-05-28 12:21:00.0000000,76.055,76.06,76.04,76.05,12179,192576000000,0.4,Merck & Co.,MRK,NYSE
6123,2021-05-28 12:22:00.0000000,76.035,76.05,76.03,76.05,10644,192525000000,0.4,Merck & Co.,MRK,NYSE
6124,2021-05-28 12:23:00.0000000,76.035,76.04,76.01,76.03,20027,192525000000,0.4,Merck & Co.,MRK,NYSE
6125,2021-05-28 12:24:00.0000000,76.03,76.045,76.02,76.04,15698,192512000000,0.4,Merck & Co.,MRK,NYSE
6126,2021-05-28 12:25:00.0000000,76.03,76.03,76.015,76.03,13034,192512000000,0.4,Merck & Co.,MRK,NYSE
6127,2021-05-28 12:26:00.0000000,76.04,76.04,76.02,76.02,14451,192538000000,0.4,Merck & Co.,MRK,NYSE
6128,2021-05-28 12:27:00.0000000,76.03,76.05,76.025,76.04,23916,192512000000,0.4,Merck & Co.,MRK,NYSE
6129,2021-05-28 12:28:00.0000000,76.045,76.065,76.03,76.035,15616,192550000000,0.4,Merck & Co.,MRK,NYSE
6130,2021-05-28 12:29:00.0000000,76.055,76.065,76.04,76.045,10776,192576000000,0.4,Merck & Co.,MRK,NYSE
6131,2021-05-28 12:30:00.0000000,76.065,76.07,76.04,76.055,7769,192601000000,0.4,Merck & Co.,MRK,NYSE
6132,2021-05-28 12:31:00.0000000,76.03,76.065,76.03,76.06,25810,192512000000,0.4,Merck & Co.,MRK,NYSE
6133,2021-05-28 12:32:00.0000000,76.045,76.05,76.03,76.045,52612,192550000000,0.4,Merck & Co.,MRK,NYSE
6134,2021-05-28 12:33:00.0000000,75.96,76.04,75.95,76.04,110062,192335000000,0.4,Merck & Co.,MRK,NYSE
6135,2021-05-28 12:34:00.0000000,76.0,76.0,75.9325,75.953,30210,192436000000,0.4,Merck & Co.,MRK,NYSE
6136,2021-05-28 12:35:00.0000000,75.97,76.0045,75.9529,76.0,20450,192360000000,0.4,Merck & Co.,MRK,NYSE
6137,2021-05-28 12:36:00.0000000,75.975,76.0,75.9632,75.965,17768,192373000000,0.4,Merck & Co.,MRK,NYSE
6138,2021-05-28 12:37:00.0000000,76.0,76.0,75.97,75.97,10658,192436000000,0.4,Merck & Co.,MRK,NYSE
6139,2021-05-28 12:38:00.0000000,75.9875,76.0,75.98,75.9932,10906,192405000000,0.4,Merck & Co.,MRK,NYSE
6140,2021-05-28 12:39:00.0000000,75.99,76.008,75.99,75.995,10904,192411000000,0.4,Merck & Co.,MRK,NYSE
6141,2021-05-28 12:40:00.0000000,76.005,76.01,75.99,75.99,13536,192449000000,0.4,Merck & Co.,MRK,NYSE
6142,2021-05-28 12:41:00.0000000,75.995,76.0074,75.98,76.0,25828,192424000000,0.4,Merck & Co.,MRK,NYSE
6143,2021-05-28 12:42:00.0000000,75.9732,75.995,75.97,75.99,11186,192369000000,0.4,Merck & Co.,MRK,NYSE
6144,2021-05-28 12:43:00.0000000,75.9601,75.975,75.96,75.975,9882,192335000000,0.4,Merck & Co.,MRK,NYSE
6145,2021-05-28 12:44:00.0000000,75.95,75.9675,75.93,75.96,24010,192310000000,0.4,Merck & Co.,MRK,NYSE
6146,2021-05-28 12:45:00.0000000,75.93,75.95,75.91,75.94,25964,192259000000,0.4,Merck & Co.,MRK,NYSE
6147,2021-05-28 12:46:00.0000000,75.975,75.975,75.92,75.922,16739,192373000000,0.4,Merck & Co.,MRK,NYSE
6148,2021-05-28 12:47:00.0000000,75.9776,75.9799,75.963,75.9799,5787,192380000000,0.4,Merck & Co.,MRK,NYSE
6149,2021-05-28 12:48:00.0000000,75.915,75.979,75.91,75.97,23167,192221000000,0.4,Merck & Co.,MRK,NYSE
6150,2021-05-28 12:49:00.0000000,75.94,75.94,75.9,75.91,7788,192284000000,0.4,Merck & Co.,MRK,NYSE
6151,2021-05-28 12:50:00.0000000,75.95,75.95,75.93,75.94,11356,192310000000,0.4,Merck & Co.,MRK,NYSE
6152,2021-05-28 12:51:00.0000000,75.93,75.95,75.93,75.95,9986,192259000000,0.4,Merck & Co.,MRK,NYSE
6153,2021-05-28 12:52:00.0000000,75.9534,75.96,75.93,75.9322,13519,192318000000,0.4,Merck & Co.,MRK,NYSE
6154,2021-05-28 12:53:00.0000000,75.92,75.95,75.92,75.95,9248,192234000000,0.4,Merck & Co.,MRK,NYSE
6155,2021-05-28 12:54:00.0000000,75.905,75.9222,75.9,75.92,26242,192196000000,0.4,Merck & Co.,MRK,NYSE
6156,2021-05-28 12:55:00.0000000,75.8863,75.915,75.875,75.9043,23314,192149000000,0.4,Merck & Co.,MRK,NYSE
6157,2021-05-28 12:56:00.0000000,75.89,75.915,75.89,75.89,9714,192158000000,0.4,Merck & Co.,MRK,NYSE
6158,2021-05-28 12:57:00.0000000,75.915,75.915,75.885,75.9,6923,192221000000,0.4,Merck & Co.,MRK,NYSE
6159,2021-05-28 12:58:00.0000000,75.905,75.915,75.9,75.91,8499,192196000000,0.4,Merck & Co.,MRK,NYSE
6160,2021-05-28 12:59:00.0000000,75.9299,75.94,75.9,75.9,10600,192259000000,0.4,Merck & Co.,MRK,NYSE
6161,2021-05-28 13:00:00.0000000,75.92,75.935,75.9131,75.93,14717,192234000000,0.4,Merck & Co.,MRK,NYSE
6162,2021-05-28 13:01:00.0000000,75.95,75.96,75.91,75.92,12552,192310000000,0.4,Merck & Co.,MRK,NYSE
6163,2021-05-28 13:02:00.0000000,75.93,75.9579,75.93,75.95,9281,192259000000,0.4,Merck & Co.,MRK,NYSE
6164,2021-05-28 13:03:00.0000000,75.94,75.96,75.92,75.9323,13592,192284000000,0.4,Merck & Co.,MRK,NYSE
6165,2021-05-28 13:04:00.0000000,75.945,75.96,75.93,75.945,13616,192297000000,0.4,Merck & Co.,MRK,NYSE
6166,2021-05-28 13:05:00.0000000,75.945,75.9561,75.94,75.94,13827,192297000000,0.4,Merck & Co.,MRK,NYSE
6167,2021-05-28 13:06:00.0000000,75.945,75.96,75.94,75.95,23630,192297000000,0.4,Merck & Co.,MRK,NYSE
6168,2021-05-28 13:07:00.0000000,75.915,75.94,75.9,75.94,15342,192221000000,0.4,Merck & Co.,MRK,NYSE
6169,2021-05-28 13:08:00.0000000,75.9,75.915,75.9,75.915,11587,192183000000,0.4,Merck & Co.,MRK,NYSE
6170,2021-05-28 13:09:00.0000000,75.89,75.915,75.89,75.9,18056,192158000000,0.4,Merck & Co.,MRK,NYSE
6171,2021-05-28 13:10:00.0000000,75.92,75.92,75.89,75.89,4967,192234000000,0.4,Merck & Co.,MRK,NYSE
6172,2021-05-28 13:11:00.0000000,75.91,75.9199,75.91,75.915,13666,192209000000,0.4,Merck & Co.,MRK,NYSE
6173,2021-05-28 13:12:00.0000000,75.94,75.94,75.9,75.91,13747,192284000000,0.4,Merck & Co.,MRK,NYSE
6174,2021-05-28 13:13:00.0000000,75.91,75.95,75.9,75.94,26872,192209000000,0.4,Merck & Co.,MRK,NYSE
6175,2021-05-28 13:14:00.0000000,75.935,75.935,75.89,75.9,11939,192272000000,0.4,Merck & Co.,MRK,NYSE
6176,2021-05-28 13:15:00.0000000,75.91,75.9322,75.91,75.9322,21238,192209000000,0.4,Merck & Co.,MRK,NYSE
6177,2021-05-28 13:16:00.0000000,75.91,75.93,75.9,75.91,13891,192209000000,0.4,Merck & Co.,MRK,NYSE
6178,2021-05-28 13:17:00.0000000,75.9,75.915,75.89,75.91,24994,192183000000,0.4,Merck & Co.,MRK,NYSE
6179,2021-05-28 13:18:00.0000000,75.91,75.915,75.89,75.89,7385,192209000000,0.4,Merck & Co.,MRK,NYSE
6180,2021-05-28 13:19:00.0000000,75.915,75.92,75.9,75.905,205313,192221000000,0.4,Merck & Co.,MRK,NYSE
6181,2021-05-28 13:20:00.0000000,75.9264,75.9474,75.91,75.92,20604,192250000000,0.4,Merck & Co.,MRK,NYSE
6182,2021-05-28 13:21:00.0000000,75.93,75.935,75.91,75.92,9015,192259000000,0.4,Merck & Co.,MRK,NYSE
6183,2021-05-28 13:22:00.0000000,75.915,75.94,75.91,75.92,14370,192221000000,0.4,Merck & Co.,MRK,NYSE
6184,2021-05-28 13:23:00.0000000,75.8748,75.92,75.8748,75.91,70608,192119000000,0.4,Merck & Co.,MRK,NYSE
6185,2021-05-28 13:24:00.0000000,75.86,75.875,75.8539,75.87,11057,192082000000,0.4,Merck & Co.,MRK,NYSE
6186,2021-05-28 13:25:00.0000000,75.87,75.885,75.85,75.86,12923,192107000000,0.4,Merck & Co.,MRK,NYSE
6187,2021-05-28 13:26:00.0000000,75.855,75.87,75.85,75.87,11959,192069000000,0.4,Merck & Co.,MRK,NYSE
6188,2021-05-28 13:27:00.0000000,75.845,75.85,75.835,75.85,21443,192044000000,0.4,Merck & Co.,MRK,NYSE
6189,2021-05-28 13:28:00.0000000,75.875,75.88,75.84,75.84,14114,192120000000,0.4,Merck & Co.,MRK,NYSE
6190,2021-05-28 13:29:00.0000000,75.9,75.9,75.87,75.8731,9346,192183000000,0.4,Merck & Co.,MRK,NYSE
6191,2021-05-28 13:30:00.0000000,75.9066,75.91,75.88,75.9,17073,192200000000,0.4,Merck & Co.,MRK,NYSE
6192,2021-05-28 13:31:00.0000000,75.895,75.91,75.89,75.91,18476,192171000000,0.4,Merck & Co.,MRK,NYSE
6193,2021-05-28 13:32:00.0000000,75.89,75.9,75.89,75.89,6401,192158000000,0.4,Merck & Co.,MRK,NYSE
6194,2021-05-28 13:33:00.0000000,75.905,75.9299,75.895,75.9,23083,192196000000,0.4,Merck & Co.,MRK,NYSE
6195,2021-05-28 13:34:00.0000000,75.925,75.9267,75.89,75.9,9348,192247000000,0.4,Merck & Co.,MRK,NYSE
6196,2021-05-28 13:35:00.0000000,75.99,75.99,75.92,75.92,21511,192411000000,0.4,Merck & Co.,MRK,NYSE
6197,2021-05-28 13:36:00.0000000,75.96,75.99,75.9533,75.99,12209,192335000000,0.4,Merck & Co.,MRK,NYSE
6198,2021-05-28 13:37:00.0000000,75.99,75.99,75.96,75.96,10041,192411000000,0.4,Merck & Co.,MRK,NYSE
6199,2021-05-28 13:38:00.0000000,75.98,75.99,75.96,75.99,11817,192386000000,0.4,Merck & Co.,MRK,NYSE
6200,2021-05-28 13:39:00.0000000,75.975,75.99,75.97,75.97,10192,192373000000,0.4,Merck & Co.,MRK,NYSE
6201,2021-05-28 13:40:00.0000000,75.97,75.975,75.955,75.97,12334,192360000000,0.4,Merck & Co.,MRK,NYSE
6202,2021-05-28 13:41:00.0000000,75.9739,75.975,75.96,75.9649,6659,192370000000,0.4,Merck & Co.,MRK,NYSE
6203,2021-05-28 13:42:00.0000000,75.99,75.99,75.97,75.975,8484,192411000000,0.4,Merck & Co.,MRK,NYSE
6204,2021-05-28 13:43:00.0000000,76.0107,76.02,75.9832,75.9832,13411,192463000000,0.4,Merck & Co.,MRK,NYSE
6205,2021-05-28 13:44:00.0000000,76.005,76.015,76.0,76.01,11650,192449000000,0.4,Merck & Co.,MRK,NYSE
6206,2021-05-28 13:45:00.0000000,75.95,76.0,75.95,76.0,18640,192310000000,0.4,Merck & Co.,MRK,NYSE
6207,2021-05-28 13:46:00.0000000,75.96,75.96,75.94,75.95,19797,192335000000,0.4,Merck & Co.,MRK,NYSE
6208,2021-05-28 13:47:00.0000000,75.93,75.95,75.93,75.95,12336,192259000000,0.4,Merck & Co.,MRK,NYSE
6209,2021-05-28 13:48:00.0000000,75.9454,75.9454,75.93,75.93,8443,192298000000,0.4,Merck & Co.,MRK,NYSE
6210,2021-05-28 13:49:00.0000000,75.93,75.96,75.93,75.95,18871,192259000000,0.4,Merck & Co.,MRK,NYSE
6211,2021-05-28 13:50:00.0000000,75.935,75.935,75.92,75.935,7907,192272000000,0.4,Merck & Co.,MRK,NYSE
6212,2021-05-28 13:51:00.0000000,75.945,75.95,75.92,75.935,18602,192297000000,0.4,Merck & Co.,MRK,NYSE
6213,2021-05-28 13:52:00.0000000,75.945,75.9567,75.94,75.9567,5870,192297000000,0.4,Merck & Co.,MRK,NYSE
6214,2021-05-28 13:53:00.0000000,75.93,75.945,75.93,75.945,9576,192259000000,0.4,Merck & Co.,MRK,NYSE
6215,2021-05-28 13:54:00.0000000,75.935,75.9499,75.925,75.93,8262,192272000000,0.4,Merck & Co.,MRK,NYSE
6216,2021-05-28 13:55:00.0000000,75.945,75.95,75.935,75.94,9851,192297000000,0.4,Merck & Co.,MRK,NYSE
6217,2021-05-28 13:56:00.0000000,75.96,75.96,75.945,75.95,7456,192335000000,0.4,Merck & Co.,MRK,NYSE
6218,2021-05-28 13:57:00.0000000,75.935,75.9572,75.9101,75.95,21947,192272000000,0.4,Merck & Co.,MRK,NYSE
6219,2021-05-28 13:58:00.0000000,75.93,75.93,75.92,75.925,10815,192259000000,0.4,Merck & Co.,MRK,NYSE
6220,2021-05-28 13:59:00.0000000,75.93,75.94,75.925,75.935,14112,192259000000,0.4,Merck & Co.,MRK,NYSE
6221,2021-05-28 14:00:00.0000000,75.92,75.935,75.92,75.93,6700,192234000000,0.4,Merck & Co.,MRK,NYSE
6222,2021-05-28 14:01:00.0000000,75.925,75.93,75.915,75.92,6876,192247000000,0.4,Merck & Co.,MRK,NYSE
6223,2021-05-28 14:02:00.0000000,75.92,75.92,75.9,75.92,11330,192234000000,0.4,Merck & Co.,MRK,NYSE
6224,2021-05-28 14:03:00.0000000,75.9,75.915,75.9,75.915,6350,192183000000,0.4,Merck & Co.,MRK,NYSE
6225,2021-05-28 14:04:00.0000000,75.935,75.94,75.89,75.9,11622,192272000000,0.4,Merck & Co.,MRK,NYSE
6226,2021-05-28 14:05:00.0000000,75.94,75.94,75.925,75.93,19061,192284000000,0.4,Merck & Co.,MRK,NYSE
6227,2021-05-28 14:06:00.0000000,75.96,75.98,75.945,75.955,9852,192335000000,0.4,Merck & Co.,MRK,NYSE
6228,2021-05-28 14:07:00.0000000,75.94,75.955,75.925,75.955,13424,192284000000,0.4,Merck & Co.,MRK,NYSE
6229,2021-05-28 14:08:00.0000000,75.95,75.95,75.93,75.93,7375,192310000000,0.4,Merck & Co.,MRK,NYSE
6230,2021-05-28 14:09:00.0000000,75.932,75.955,75.932,75.95,12600,192264000000,0.4,Merck & Co.,MRK,NYSE
6231,2021-05-28 14:10:00.0000000,75.92,75.9365,75.92,75.93,10040,192234000000,0.4,Merck & Co.,MRK,NYSE
6232,2021-05-28 14:11:00.0000000,75.9038,75.9265,75.9038,75.92,13732,192193000000,0.4,Merck & Co.,MRK,NYSE
6233,2021-05-28 14:12:00.0000000,75.93,75.93,75.895,75.9,14161,192259000000,0.4,Merck & Co.,MRK,NYSE
6234,2021-05-28 14:13:00.0000000,75.92,75.9282,75.905,75.925,7104,192234000000,0.4,Merck & Co.,MRK,NYSE
6235,2021-05-28 14:14:00.0000000,75.91,75.93,75.91,75.925,10333,192209000000,0.4,Merck & Co.,MRK,NYSE
6236,2021-05-28 14:15:00.0000000,75.92,75.9287,75.91,75.915,16421,192234000000,0.4,Merck & Co.,MRK,NYSE
6237,2021-05-28 14:16:00.0000000,75.96,75.96,75.905,75.915,27581,192335000000,0.4,Merck & Co.,MRK,NYSE
6238,2021-05-28 14:17:00.0000000,75.9667,75.97,75.94,75.95,17545,192352000000,0.4,Merck & Co.,MRK,NYSE
6239,2021-05-28 14:18:00.0000000,75.99,75.99,75.955,75.97,10042,192411000000,0.4,Merck & Co.,MRK,NYSE
6240,2021-05-28 14:19:00.0000000,75.99,75.99,75.97,75.98,8791,192411000000,0.4,Merck & Co.,MRK,NYSE
6241,2021-05-28 14:20:00.0000000,75.975,75.99,75.9558,75.99,13642,192373000000,0.4,Merck & Co.,MRK,NYSE
6242,2021-05-28 14:21:00.0000000,75.9699,75.98,75.96,75.97,9671,192360000000,0.4,Merck & Co.,MRK,NYSE
6243,2021-05-28 14:22:00.0000000,75.955,75.97,75.95,75.97,4629,192322000000,0.4,Merck & Co.,MRK,NYSE
6244,2021-05-28 14:23:00.0000000,75.98,75.995,75.95,75.95,11287,192386000000,0.4,Merck & Co.,MRK,NYSE
6245,2021-05-28 14:24:00.0000000,75.97,75.98,75.96,75.98,19153,192360000000,0.4,Merck & Co.,MRK,NYSE
6246,2021-05-28 14:25:00.0000000,75.97,75.98,75.96,75.973,13740,192360000000,0.4,Merck & Co.,MRK,NYSE
6247,2021-05-28 14:26:00.0000000,76.0,76.005,75.975,75.975,13280,192436000000,0.4,Merck & Co.,MRK,NYSE
