FactID,DateTime,LastBid,High,Low,Open,Volume,MarketCap,Beta,SecurityID
5444,2021-05-28 12:03:00.0000000,233.56000,233.56000,233.48000,233.48000,4839,174276000000,0.630,19
5445,2021-05-28 12:04:00.0000000,233.53000,233.55000,233.50999,233.53500,2984,174254000000,0.630,19
5446,2021-05-28 12:05:00.0000000,233.50999,233.55000,233.50000,233.53999,2490,174239000000,0.630,19
5447,2021-05-28 12:06:00.0000000,233.54240,233.54240,233.49500,233.49500,1413,174263000000,0.630,19
5448,2021-05-28 12:07:00.0000000,233.61000,233.63000,233.56000,233.56000,4872,174314000000,0.630,19
5449,2021-05-28 12:08:00.0000000,233.64999,233.64999,233.61501,233.61501,1804,174344000000,0.630,19
5450,2021-05-28 12:09:00.0000000,233.66000,233.72000,233.60001,233.71001,9440,174351000000,0.630,19
5451,2021-05-28 12:10:00.0000000,233.66479,233.71001,233.62000,233.67000,6009,174355000000,0.630,19
5452,2021-05-28 12:11:00.0000000,233.61501,233.69000,233.61000,233.69000,2887,174317000000,0.630,19
5453,2021-05-28 12:12:00.0000000,233.59000,233.69000,233.59000,233.61000,3339,174299000000,0.630,19
5454,2021-05-28 12:13:00.0000000,233.66499,233.67390,233.59000,233.61000,1826,174355000000,0.630,19
5455,2021-05-28 12:14:00.0000000,233.67000,233.67000,233.63341,233.67000,1728,174358000000,0.630,19
5456,2021-05-28 12:15:00.0000000,233.72000,233.72000,233.67999,233.67999,5070,174396000000,0.630,19
5457,2021-05-28 12:16:00.0000000,233.64999,233.73000,233.63000,233.73000,5083,174344000000,0.630,19
5458,2021-05-28 12:17:00.0000000,233.60080,233.64000,233.58501,233.64000,2987,174307000000,0.630,19
5459,2021-05-28 12:18:00.0000000,233.55499,233.60001,233.55499,233.58000,2749,174273000000,0.630,19
5460,2021-05-28 12:19:00.0000000,233.50999,233.53000,233.48000,233.50500,2934,174239000000,0.630,19
5461,2021-05-28 12:20:00.0000000,233.47000,233.53999,233.47000,233.50999,3005,174209000000,0.630,19
5462,2021-05-28 12:21:00.0000000,233.46001,233.48500,233.42500,233.48500,2353,174202000000,0.630,19
5463,2021-05-28 12:22:00.0000000,233.50000,233.52000,233.41000,233.42999,3637,174232000000,0.630,19
5464,2021-05-28 12:23:00.0000000,233.52000,233.55000,233.52000,233.53000,2676,174247000000,0.630,19
5465,2021-05-28 12:24:00.0000000,233.56000,233.59000,233.55499,233.57001,3727,174276000000,0.630,19
5466,2021-05-28 12:25:00.0000000,233.55000,233.55000,233.50999,233.55000,3298,174269000000,0.630,19
5467,2021-05-28 12:26:00.0000000,233.60001,233.61000,233.59000,233.59000,1591,174306000000,0.630,19
5468,2021-05-28 12:27:00.0000000,233.57500,233.60001,233.55000,233.60001,5263,174288000000,0.630,19
5469,2021-05-28 12:28:00.0000000,233.64500,233.67000,233.57001,233.57001,1872,174340000000,0.630,19
5470,2021-05-28 12:29:00.0000000,233.63000,233.66000,233.60001,233.66000,4668,174329000000,0.630,19
5471,2021-05-28 12:30:00.0000000,233.62000,233.63000,233.60001,233.63000,1644,174321000000,0.630,19
5472,2021-05-28 12:31:00.0000000,233.64999,233.66000,233.63000,233.63000,2896,174344000000,0.630,19
5473,2021-05-28 12:32:00.0000000,233.71001,233.71001,233.63000,233.64000,8358,174388000000,0.630,19
5474,2021-05-28 12:33:00.0000000,233.75999,233.77000,233.64999,233.74001,12169,174426000000,0.630,19
5475,2021-05-28 12:34:00.0000000,233.75000,233.77991,233.72000,233.75000,2395,174418000000,0.630,19
5476,2021-05-28 12:35:00.0000000,233.73000,233.78000,233.73000,233.73000,1975,174403000000,0.630,19
5477,2021-05-28 12:36:00.0000000,233.82001,233.82001,233.73000,233.73000,2061,174470000000,0.630,19
5478,2021-05-28 12:37:00.0000000,233.82001,233.82001,233.77000,233.80000,2247,174470000000,0.630,19
5479,2021-05-28 12:38:00.0000000,233.82001,233.89000,233.78999,233.85120,5136,174470000000,0.630,19
5480,2021-05-28 12:39:00.0000000,233.86000,233.87000,233.83000,233.83000,2481,174500000000,0.630,19
5481,2021-05-28 12:40:00.0000000,233.86000,233.87000,233.84000,233.84000,1278,174500000000,0.630,19
5482,2021-05-28 12:41:00.0000000,233.86000,233.87000,233.84000,233.86000,2294,174500000000,0.630,19
5483,2021-05-28 12:42:00.0000000,233.89000,233.92000,233.86000,233.87000,4694,174523000000,0.630,19
5484,2021-05-28 12:43:00.0000000,233.96001,233.96001,233.91000,233.91000,6059,174575000000,0.630,19
5485,2021-05-28 12:44:00.0000000,234.02000,234.03000,233.92999,233.95000,11147,174620000000,0.630,19
5486,2021-05-28 12:45:00.0000000,234.03999,234.03999,234.00000,234.03999,4142,174635000000,0.630,19
5487,2021-05-28 12:46:00.0000000,234.06000,234.06000,234.00999,234.03999,6435,174649000000,0.630,19
5488,2021-05-28 12:47:00.0000000,234.03000,234.08000,234.02000,234.07001,3774,174627000000,0.630,19
5489,2021-05-28 12:48:00.0000000,233.94000,234.02000,233.88000,234.00999,13598,174560000000,0.630,19
5490,2021-05-28 12:49:00.0000000,234.00000,234.00000,233.94501,233.94501,1247,174605000000,0.630,19
5491,2021-05-28 12:50:00.0000000,233.94501,234.02000,233.92999,234.00999,2232,174564000000,0.630,19
5492,2021-05-28 12:51:00.0000000,233.84000,233.97000,233.84000,233.94000,4558,174485000000,0.630,19
5493,2021-05-28 12:52:00.0000000,233.82001,233.85500,233.80000,233.80000,2286,174470000000,0.630,19
5494,2021-05-28 12:53:00.0000000,233.85001,233.86000,233.81940,233.83000,1196,174493000000,0.630,19
5495,2021-05-28 12:54:00.0000000,233.82001,233.85001,233.77000,233.82001,3893,174470000000,0.630,19
5496,2021-05-28 12:55:00.0000000,233.84000,233.84000,233.82001,233.83000,1178,174485000000,0.630,19
5497,2021-05-28 12:56:00.0000000,233.85001,233.86000,233.85001,233.85001,747,174493000000,0.630,19
5498,2021-05-28 12:57:00.0000000,233.83000,233.84000,233.81000,233.83000,2321,174478000000,0.630,19
5499,2021-05-28 12:58:00.0000000,233.86000,233.87000,233.84500,233.87000,1574,174500000000,0.630,19
5500,2021-05-28 12:59:00.0000000,233.89000,233.92999,233.86690,233.88000,3681,174523000000,0.630,19
5501,2021-05-28 13:00:00.0000000,233.92000,233.92999,233.88000,233.91000,2067,174545000000,0.630,19
5502,2021-05-28 13:01:00.0000000,233.99001,233.99001,233.89999,233.91000,3022,174597000000,0.630,19
5503,2021-05-28 13:02:00.0000000,233.89999,233.94000,233.87000,233.94000,2332,174530000000,0.630,19
5504,2021-05-28 13:03:00.0000000,233.95000,233.95000,233.89999,233.89999,1674,174567000000,0.630,19
5505,2021-05-28 13:04:00.0000000,234.00000,234.00000,233.92999,233.92999,2689,174605000000,0.630,19
5506,2021-05-28 13:05:00.0000000,233.92999,233.98000,233.92999,233.98000,3466,174552000000,0.630,19
5507,2021-05-28 13:06:00.0000000,233.92000,233.97000,233.92000,233.96001,2609,174545000000,0.630,19
5508,2021-05-28 13:07:00.0000000,233.89999,233.92000,233.88000,233.92000,2112,174530000000,0.630,19
5509,2021-05-28 13:08:00.0000000,233.87000,233.91000,233.83000,233.87000,4235,174508000000,0.630,19
5510,2021-05-28 13:09:00.0000000,233.96001,233.96001,233.89999,233.89999,2038,174575000000,0.630,19
5511,2021-05-28 13:10:00.0000000,233.92999,233.92999,233.92000,233.92000,1241,174552000000,0.630,19
5512,2021-05-28 13:11:00.0000000,233.95000,233.97000,233.95000,233.97000,3803,174567000000,0.630,19
5513,2021-05-28 13:12:00.0000000,233.99001,234.00000,233.96001,233.96001,2750,174597000000,0.630,19
5514,2021-05-28 13:13:00.0000000,233.84000,234.02000,233.82001,233.98000,10601,174485000000,0.630,19
5515,2021-05-28 13:14:00.0000000,233.75500,233.81500,233.75500,233.80000,2791,174422000000,0.630,19
5516,2021-05-28 13:15:00.0000000,233.71001,233.81000,233.71001,233.74001,4027,174388000000,0.630,19
5517,2021-05-28 13:16:00.0000000,233.67999,233.75999,233.67500,233.74001,4473,174366000000,0.630,19
5518,2021-05-28 13:17:00.0000000,233.71410,233.72000,233.64999,233.65500,5189,174391000000,0.630,19
5519,2021-05-28 13:18:00.0000000,233.72000,233.74001,233.70500,233.70500,1500,174396000000,0.630,19
5520,2021-05-28 13:19:00.0000000,233.75000,233.75000,233.71001,233.73000,4826,174418000000,0.630,19
5521,2021-05-28 13:20:00.0000000,233.80499,233.83000,233.75000,233.77000,3876,174459000000,0.630,19
5522,2021-05-28 13:21:00.0000000,233.84000,233.86000,233.78000,233.78999,3100,174485000000,0.630,19
5523,2021-05-28 13:22:00.0000000,233.75000,233.78000,233.75000,233.78000,2095,174418000000,0.630,19
5524,2021-05-28 13:23:00.0000000,233.75500,233.75999,233.69000,233.74500,4096,174422000000,0.630,19
5525,2021-05-28 13:24:00.0000000,233.80000,233.80000,233.71001,233.75000,1502,174455000000,0.630,19
5526,2021-05-28 13:25:00.0000000,233.81000,233.84500,233.78999,233.80209,2411,174463000000,0.630,19
5527,2021-05-28 13:26:00.0000000,233.78999,233.81200,233.77000,233.77000,1157,174448000000,0.630,19
5528,2021-05-28 13:27:00.0000000,233.77000,233.81000,233.77000,233.81000,1970,174433000000,0.630,19
5529,2021-05-28 13:28:00.0000000,233.78500,233.86501,233.78500,233.81000,3311,174444000000,0.630,19
5530,2021-05-28 13:29:00.0000000,233.77000,233.82001,233.75999,233.80000,5428,174433000000,0.630,19
5531,2021-05-28 13:30:00.0000000,233.83000,233.83000,233.72501,233.75000,3650,174478000000,0.630,19
5532,2021-05-28 13:31:00.0000000,233.77000,233.80000,233.77000,233.80000,1341,174433000000,0.630,19
5533,2021-05-28 13:32:00.0000000,233.83110,233.83110,233.78000,233.78000,4371,174479000000,0.630,19
5534,2021-05-28 13:33:00.0000000,233.77000,233.80000,233.75999,233.78000,4009,174433000000,0.630,19
5535,2021-05-28 13:34:00.0000000,233.67999,233.76500,233.67000,233.76500,4034,174366000000,0.630,19
5536,2021-05-28 13:35:00.0000000,233.81000,233.82001,233.70000,233.70000,5301,174463000000,0.630,19
5537,2021-05-28 13:36:00.0000000,233.80000,233.80009,233.73000,233.80000,2885,174455000000,0.630,19
5538,2021-05-28 13:37:00.0000000,233.84500,233.84500,233.78000,233.80000,3097,174489000000,0.630,19
5539,2021-05-28 13:38:00.0000000,233.81000,233.83121,233.77499,233.83000,2440,174463000000,0.630,19
5540,2021-05-28 13:39:00.0000000,233.84000,233.84000,233.79660,233.80000,2331,174485000000,0.630,19
5541,2021-05-28 13:40:00.0000000,233.80000,233.84000,233.78000,233.84000,4651,174455000000,0.630,19
5542,2021-05-28 13:41:00.0000000,233.78000,233.78999,233.78000,233.78000,2439,174441000000,0.630,19
5543,2021-05-28 13:42:00.0000000,233.85001,233.86000,233.80000,233.80000,4320,174493000000,0.630,19
5544,2021-05-28 13:43:00.0000000,233.89999,233.91930,233.86000,233.86000,2036,174530000000,0.630,19
5545,2021-05-28 13:44:00.0000000,233.94501,233.94501,233.89999,233.91000,2524,174564000000,0.630,19
5546,2021-05-28 13:45:00.0000000,233.82500,233.92999,233.82500,233.92999,3751,174474000000,0.630,19
5547,2021-05-28 13:46:00.0000000,233.82500,233.87000,233.82001,233.82001,3175,174474000000,0.630,19
5548,2021-05-28 13:47:00.0000000,233.78999,233.83501,233.77000,233.83501,3507,174448000000,0.630,19
5549,2021-05-28 13:48:00.0000000,233.82001,233.84000,233.80000,233.80000,1211,174470000000,0.630,19
5550,2021-05-28 13:49:00.0000000,233.89000,233.89000,233.84000,233.84000,1420,174523000000,0.630,19
5551,2021-05-28 13:50:00.0000000,233.83501,233.89000,233.83501,233.88000,2222,174482000000,0.630,19
5552,2021-05-28 13:51:00.0000000,233.84000,233.84000,233.78999,233.82001,2257,174485000000,0.630,19
5553,2021-05-28 13:52:00.0000000,233.89000,233.89000,233.86000,233.86501,934,174523000000,0.630,19
5554,2021-05-28 13:53:00.0000000,233.89000,233.91000,233.88000,233.89500,2235,174523000000,0.630,19
5555,2021-05-28 13:54:00.0000000,233.92000,233.92999,233.89500,233.89500,2145,174545000000,0.630,19
5556,2021-05-28 13:55:00.0000000,233.85001,233.92000,233.85001,233.90100,4111,174493000000,0.630,19
5557,2021-05-28 13:56:00.0000000,233.84000,233.85001,233.81000,233.83200,2444,174485000000,0.630,19
5558,2021-05-28 13:57:00.0000000,233.84000,233.86000,233.78999,233.86000,4835,174485000000,0.630,19
5559,2021-05-28 13:58:00.0000000,233.77000,233.80000,233.75000,233.80000,1946,174433000000,0.630,19
5560,2021-05-28 13:59:00.0000000,233.78000,233.81000,233.78000,233.80000,1809,174441000000,0.630,19
5561,2021-05-28 14:00:00.0000000,233.85001,233.85001,233.80000,233.80000,2385,174493000000,0.630,19
5562,2021-05-28 14:01:00.0000000,233.85001,233.85001,233.81000,233.82001,2153,174493000000,0.630,19
5563,2021-05-28 14:02:00.0000000,233.84000,233.91000,233.82001,233.87000,4702,174485000000,0.630,19
5564,2021-05-28 14:03:00.0000000,233.88000,233.91000,233.86000,233.86000,2007,174515000000,0.630,19
5565,2021-05-28 14:04:00.0000000,233.86501,233.87000,233.78999,233.83000,3107,174504000000,0.630,19
5566,2021-05-28 14:05:00.0000000,233.82001,233.89000,233.82001,233.88000,2091,174470000000,0.630,19
5567,2021-05-28 14:06:00.0000000,233.81000,233.85001,233.81000,233.82001,2780,174463000000,0.630,19
5568,2021-05-28 14:07:00.0000000,233.71001,233.80000,233.71001,233.80000,4125,174388000000,0.630,19
5569,2021-05-28 14:08:00.0000000,233.81000,233.81000,233.72501,233.74001,2580,174463000000,0.630,19
5570,2021-05-28 14:09:00.0000000,233.80499,233.83000,233.75999,233.80000,4364,174459000000,0.630,19
5571,2021-05-28 14:10:00.0000000,233.85001,233.85001,233.77000,233.81000,2841,174493000000,0.630,19
5572,2021-05-28 14:11:00.0000000,233.80000,233.85001,233.77000,233.82001,3774,174455000000,0.630,19
5573,2021-05-28 14:12:00.0000000,233.83000,233.85001,233.80000,233.80000,1000,174478000000,0.630,19
5574,2021-05-28 14:13:00.0000000,233.83000,233.85001,233.83000,233.85001,1946,174478000000,0.630,19
5575,2021-05-28 14:14:00.0000000,233.83000,233.86000,233.83000,233.84000,2014,174478000000,0.630,19
5576,2021-05-28 14:15:00.0000000,233.85001,233.87000,233.80000,233.85001,4753,174493000000,0.630,19
5577,2021-05-28 14:16:00.0000000,233.85001,233.85001,233.84920,233.84920,1257,174493000000,0.630,19
5578,2021-05-28 14:17:00.0000000,233.89999,233.89999,233.83000,233.84000,2021,174530000000,0.630,19
5579,2021-05-28 14:18:00.0000000,233.92000,233.92000,233.87000,233.89999,2601,174545000000,0.630,19
5580,2021-05-28 14:19:00.0000000,233.96001,234.00000,233.89000,233.92000,4145,174575000000,0.630,19
5581,2021-05-28 14:20:00.0000000,233.87000,233.97000,233.87000,233.97000,4562,174508000000,0.630,19
5582,2021-05-28 14:21:00.0000000,233.86000,233.88000,233.86000,233.88000,1167,174500000000,0.630,19
5583,2021-05-28 14:22:00.0000000,233.89999,233.94000,233.88000,233.88000,3289,174530000000,0.630,19
5584,2021-05-28 14:23:00.0000000,233.92500,233.94000,233.88000,233.91000,4621,174549000000,0.630,19
5585,2021-05-28 14:24:00.0000000,233.92999,233.94000,233.89999,233.91000,3816,174552000000,0.630,19
5586,2021-05-28 14:25:00.0000000,234.05000,234.05000,233.97000,233.99001,6270,174642000000,0.630,19
5587,2021-05-28 14:26:00.0000000,234.11000,234.11000,234.06000,234.07001,1946,174687000000,0.630,19
5588,2021-05-28 14:27:00.0000000,234.05000,234.12000,234.04500,234.12000,10396,174642000000,0.630,19
5589,2021-05-28 14:28:00.0000000,234.00500,234.03999,233.98000,234.03000,3416,174608000000,0.630,19
5590,2021-05-28 14:29:00.0000000,234.02499,234.06000,234.02000,234.02000,1533,174623000000,0.630,19
5591,2021-05-28 14:30:00.0000000,234.05000,234.05000,234.00999,234.03000,1547,174642000000,0.630,19
5592,2021-05-28 14:31:00.0000000,234.05000,234.07001,234.00000,234.03999,2667,174642000000,0.630,19
5593,2021-05-28 14:32:00.0000000,234.10001,234.11000,234.02000,234.02000,5679,174679000000,0.630,19
5594,2021-05-28 14:33:00.0000000,234.02000,234.11000,234.00970,234.07001,4054,174620000000,0.630,19
5595,2021-05-28 14:34:00.0000000,234.03000,234.03000,233.98000,234.00000,1434,174627000000,0.630,19
5596,2021-05-28 14:35:00.0000000,234.03000,234.03000,233.99001,234.03000,1774,174627000000,0.630,19
5597,2021-05-28 14:36:00.0000000,234.05000,234.07001,234.00999,234.05000,3967,174642000000,0.630,19
5598,2021-05-28 14:37:00.0000000,234.11000,234.11000,234.06000,234.07001,2439,174687000000,0.630,19
5599,2021-05-28 14:38:00.0000000,234.11000,234.12000,234.09000,234.12000,1866,174687000000,0.630,19
5600,2021-05-28 14:39:00.0000000,234.12100,234.17999,234.06000,234.10471,8998,174695000000,0.630,19
5601,2021-05-28 14:40:00.0000000,234.14000,234.16000,234.14000,234.14999,2971,174709000000,0.630,19
5602,2021-05-28 14:41:00.0000000,234.13499,234.14000,234.13000,234.13000,1139,174705000000,0.630,19
5603,2021-05-28 14:42:00.0000000,234.11000,234.13660,234.10001,234.12000,1994,174687000000,0.630,19
5604,2021-05-28 14:43:00.0000000,234.06500,234.12000,234.06500,234.12000,2362,174653000000,0.630,19
5605,2021-05-28 14:44:00.0000000,234.11189,234.13000,234.09000,234.09000,10714,174688000000,0.630,19
5606,2021-05-28 14:45:00.0000000,234.13000,234.13000,234.12000,234.12000,675,174702000000,0.630,19
5607,2021-05-28 14:46:00.0000000,234.13000,234.13000,234.10001,234.11000,2510,174702000000,0.630,19
5608,2021-05-28 14:47:00.0000000,234.14000,234.14000,234.09000,234.11000,5505,174709000000,0.630,19
5609,2021-05-28 14:48:00.0000000,234.16000,234.16000,234.14000,234.14000,2367,174724000000,0.630,19
5610,2021-05-28 14:49:00.0000000,234.25999,234.25999,234.16000,234.16000,7928,174799000000,0.630,19
5611,2021-05-28 14:50:00.0000000,234.14999,234.24500,234.12000,234.23000,6615,174717000000,0.630,19
5612,2021-05-28 14:51:00.0000000,234.19000,234.22000,234.16000,234.16000,2669,174746000000,0.630,19
5613,2021-05-28 14:52:00.0000000,234.09000,234.16000,234.09000,234.16000,3027,174672000000,0.630,19
5614,2021-05-28 14:53:00.0000000,234.16499,234.20000,234.11000,234.11000,2814,174728000000,0.630,19
5615,2021-05-28 14:54:00.0000000,234.22501,234.22501,234.17000,234.17000,1833,174773000000,0.630,19
5616,2021-05-28 14:55:00.0000000,234.17999,234.25000,234.17999,234.23000,5913,174739000000,0.630,19
5617,2021-05-28 14:56:00.0000000,234.19000,234.23000,234.17000,234.17999,4985,174746000000,0.630,19
5618,2021-05-28 14:57:00.0000000,234.13499,234.16000,234.12790,234.16000,3979,174705000000,0.630,19
5619,2021-05-28 14:58:00.0000000,234.14000,234.18100,234.14000,234.17500,1514,174709000000,0.630,19
5620,2021-05-28 14:59:00.0000000,234.14999,234.17000,234.11000,234.14999,2838,174717000000,0.630,19
5621,2021-05-28 15:00:00.0000000,234.25000,234.25999,234.10500,234.13000,12020,174791000000,0.630,19
5622,2021-05-28 09:30:00.0000000,203.83000,204.14999,203.74001,203.88000,65058,118155000000,0.960,20
5623,2021-05-28 09:31:00.0000000,203.69000,203.89000,203.69000,203.83000,5281,118074000000,0.960,20
5624,2021-05-28 09:32:00.0000000,203.66000,203.78999,203.36000,203.63000,8706,118057000000,0.960,20
5625,2021-05-28 09:33:00.0000000,203.73000,203.84000,203.53999,203.84000,5976,118097000000,0.960,20
5626,2021-05-28 09:34:00.0000000,204.14000,204.14999,203.81000,203.89000,7252,118335000000,0.960,20
5627,2021-05-28 09:35:00.0000000,204.25999,204.36000,204.14999,204.14999,10678,118404000000,0.960,20
5628,2021-05-28 09:36:00.0000000,204.19000,204.28999,204.17999,204.28999,3509,118364000000,0.960,20
5629,2021-05-28 09:37:00.0000000,204.05000,204.27000,204.03000,204.27000,6157,118283000000,0.960,20
5630,2021-05-28 09:38:00.0000000,203.80000,204.05000,203.80000,204.05000,6269,118138000000,0.960,20
5631,2021-05-28 09:39:00.0000000,204.12000,204.17999,204.07001,204.07001,2079,118323000000,0.960,20
5632,2021-05-28 09:40:00.0000000,203.89999,204.17000,203.88000,204.17000,2569,118196000000,0.960,20
5633,2021-05-28 09:41:00.0000000,203.88000,203.94920,203.80499,203.88000,4310,118184000000,0.960,20
5634,2021-05-28 09:42:00.0000000,203.89500,204.00000,203.89500,203.96001,2878,118193000000,0.960,20
5635,2021-05-28 09:43:00.0000000,204.08000,204.11000,204.03000,204.08000,1528,118300000000,0.960,20
5636,2021-05-28 09:44:00.0000000,204.08501,204.17000,204.00000,204.04500,3295,118303000000,0.960,20
5637,2021-05-28 09:45:00.0000000,204.14999,204.35001,204.03349,204.03349,6867,118341000000,0.960,20
5638,2021-05-28 09:46:00.0000000,204.30499,204.34000,204.09000,204.11000,2991,118430000000,0.960,20
5639,2021-05-28 09:47:00.0000000,204.36000,204.39211,204.28999,204.33000,4789,118462000000,0.960,20
5640,2021-05-28 09:48:00.0000000,204.14999,204.30000,204.14999,204.30000,6294,118341000000,0.960,20
5641,2021-05-28 09:49:00.0000000,204.06000,204.22000,204.02000,204.17000,6491,118288000000,0.960,20
5642,2021-05-28 09:50:00.0000000,204.17000,204.20000,204.00000,204.02000,7612,118352000000,0.960,20
5643,2021-05-28 09:51:00.0000000,203.94000,204.17999,203.91000,204.09000,6032,118219000000,0.960,20
5644,2021-05-28 09:52:00.0000000,204.01500,204.02000,203.89999,203.94000,4634,118262000000,0.960,20
5645,2021-05-28 09:53:00.0000000,204.10500,204.14999,204.00500,204.03000,2526,118315000000,0.960,20
5646,2021-05-28 09:54:00.0000000,204.10001,204.16000,204.08000,204.10001,2431,118312000000,0.960,20
5647,2021-05-28 09:55:00.0000000,204.13000,204.14999,204.08000,204.11000,2287,118329000000,0.960,20
5648,2021-05-28 09:56:00.0000000,204.03999,204.03999,203.96001,204.02000,2850,118277000000,0.960,20
5649,2021-05-28 09:57:00.0000000,204.00000,204.05000,203.95000,204.03000,16757,118254000000,0.960,20
5650,2021-05-28 09:58:00.0000000,203.82001,204.02000,203.75999,204.02000,2782,118149000000,0.960,20
5651,2021-05-28 09:59:00.0000000,204.09000,204.09000,203.91000,203.91000,6696,118306000000,0.960,20
5652,2021-05-28 10:00:00.0000000,203.98000,204.03999,203.90300,203.97501,8493,118242000000,0.960,20
5653,2021-05-28 10:01:00.0000000,204.16000,204.16000,203.91000,203.94501,4413,118346000000,0.960,20
5654,2021-05-28 10:02:00.0000000,204.06000,204.30000,204.05000,204.14999,8058,118288000000,0.960,20
5655,2021-05-28 10:03:00.0000000,204.11000,204.12000,204.02100,204.08501,2649,118317000000,0.960,20
5656,2021-05-28 10:04:00.0000000,204.19000,204.19000,204.09000,204.09000,7266,118364000000,0.960,20
5657,2021-05-28 10:05:00.0000000,204.20500,204.25000,204.08411,204.17999,4661,118373000000,0.960,20
5658,2021-05-28 10:06:00.0000000,204.00999,204.28000,203.99001,204.25999,4079,118259000000,0.960,20
5659,2021-05-28 10:07:00.0000000,203.98000,203.98000,203.89000,203.98000,6149,118242000000,0.960,20
5660,2021-05-28 10:08:00.0000000,204.09500,204.14999,203.95000,203.97000,4451,118309000000,0.960,20
5661,2021-05-28 10:09:00.0000000,204.17000,204.17999,204.09000,204.09000,2834,118352000000,0.960,20
5662,2021-05-28 10:10:00.0000000,204.03000,204.17000,204.00999,204.11000,5478,118271000000,0.960,20
5663,2021-05-28 10:11:00.0000000,203.85001,203.96001,203.85001,203.92500,2084,118167000000,0.960,20
5664,2021-05-28 10:12:00.0000000,203.67999,203.80000,203.62000,203.80000,3836,118068000000,0.960,20
5665,2021-05-28 10:13:00.0000000,203.64500,203.64500,203.56000,203.61011,2685,118048000000,0.960,20
5666,2021-05-28 10:14:00.0000000,203.53999,203.67000,203.53999,203.64000,3408,117987000000,0.960,20
5667,2021-05-28 10:15:00.0000000,203.55000,203.62990,203.51500,203.53999,5115,117993000000,0.960,20
5668,2021-05-28 10:16:00.0000000,203.61000,203.62000,203.50999,203.53000,4181,118028000000,0.960,20
5669,2021-05-28 10:17:00.0000000,203.45000,203.49001,203.35001,203.49001,4192,117935000000,0.960,20
5670,2021-05-28 10:18:00.0000000,203.61000,203.64999,203.47000,203.47000,4970,118028000000,0.960,20
5671,2021-05-28 10:19:00.0000000,203.66000,203.66000,203.52000,203.55000,4430,118057000000,0.960,20
5672,2021-05-28 10:20:00.0000000,203.61000,203.70000,203.57500,203.70000,4654,118028000000,0.960,20
5673,2021-05-28 10:21:00.0000000,203.49001,203.53999,203.48500,203.52000,1992,117958000000,0.960,20
5674,2021-05-28 10:22:00.0000000,203.55000,203.60001,203.45621,203.49001,3330,117993000000,0.960,20
5675,2021-05-28 10:23:00.0000000,203.57001,203.63000,203.50999,203.54500,2678,118004000000,0.960,20
5676,2021-05-28 10:24:00.0000000,203.59171,203.63000,203.54500,203.59000,5425,118017000000,0.960,20
5677,2021-05-28 10:25:00.0000000,203.52000,203.66000,203.49001,203.59000,2198,117975000000,0.960,20
5678,2021-05-28 10:26:00.0000000,203.63000,203.64000,203.50000,203.50000,2679,118039000000,0.960,20
5679,2021-05-28 10:27:00.0000000,203.64000,203.67999,203.62000,203.65500,3722,118045000000,0.960,20
5680,2021-05-28 10:28:00.0000000,203.74001,203.74001,203.63000,203.67999,5045,118103000000,0.960,20
5681,2021-05-28 10:29:00.0000000,203.77000,203.77000,203.70500,203.72000,3271,118120000000,0.960,20
5682,2021-05-28 10:30:00.0000000,203.75000,203.82500,203.73000,203.82500,3499,118109000000,0.960,20
5683,2021-05-28 10:31:00.0000000,203.74001,203.80360,203.68100,203.77000,3179,118103000000,0.960,20
5684,2021-05-28 10:32:00.0000000,203.73000,203.73000,203.73000,203.73000,789,118097000000,0.960,20
5685,2021-05-28 10:33:00.0000000,203.78500,203.81000,203.75000,203.75000,2049,118129000000,0.960,20
5686,2021-05-28 10:34:00.0000000,203.64999,203.77000,203.64999,203.77000,1114,118051000000,0.960,20
5687,2021-05-28 10:35:00.0000000,203.68500,203.68500,203.61530,203.66000,2789,118071000000,0.960,20
5688,2021-05-28 10:36:00.0000000,203.59000,203.68500,203.41000,203.64999,8354,118016000000,0.960,20
5689,2021-05-28 10:37:00.0000000,203.53000,203.59000,203.53000,203.59000,663,117981000000,0.960,20
5690,2021-05-28 10:38:00.0000000,203.45000,203.46001,203.45000,203.46001,1385,117935000000,0.960,20
5691,2021-05-28 10:39:00.0000000,203.42000,203.46001,203.41000,203.46001,1415,117917000000,0.960,20
5692,2021-05-28 10:40:00.0000000,203.45000,203.47501,203.36690,203.42000,2390,117935000000,0.960,20
5693,2021-05-28 10:41:00.0000000,203.27000,203.46001,203.27000,203.46001,3328,117831000000,0.960,20
5694,2021-05-28 10:42:00.0000000,203.35001,203.35001,203.17999,203.27000,5539,117877000000,0.960,20
5695,2021-05-28 10:43:00.0000000,203.42000,203.42000,203.34000,203.35001,916,117917000000,0.960,20
5696,2021-05-28 10:44:00.0000000,203.46001,203.51500,203.46001,203.50000,803,117941000000,0.960,20
5697,2021-05-28 10:45:00.0000000,203.42500,203.49001,203.42000,203.49001,1635,117920000000,0.960,20
5698,2021-05-28 10:46:00.0000000,203.41000,203.41000,203.37000,203.38499,857,117912000000,0.960,20
5699,2021-05-28 10:47:00.0000000,203.41000,203.42999,203.33501,203.35001,2667,117912000000,0.960,20
5700,2021-05-28 10:48:00.0000000,203.28999,203.35001,203.28000,203.35001,2228,117842000000,0.960,20
5701,2021-05-28 10:49:00.0000000,203.33000,203.35001,203.27000,203.27499,5718,117865000000,0.960,20
